"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"659","search_S",139218.257157924,4819658.99245401,0.0166857981000352,30698.4649200892,0.00936577886025632,4819658.99245401,0.0166857981000352,30698.4649200892,0.00936577886025632,TRUE,1,0.946451486476813,NA,NA,0.0518198809727178,NA,NA,0.0518198809727178,0.0213304845816606,0,64633.3838134937,0.0008871428938,65481090.2533626,1e-04,"2_133_9",2,133,9,1461,4,809960,5158.98089171975,15451.2344103171,10292.2535185973,27325.4529934438,0.0644012269879381,0.0695255318004186,5.29667652719971,5.95049013834511,0.168053383292911,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.500019907774195
"660","newsletter",238261.873344912,5622430.28457897,0.0194650154101962,35811.6578635603,0.010925760263334,5622430.28457897,0.0194650154101962,35811.6578635603,0.010925760263334,TRUE,1,0.946451486476813,NA,NA,0.0518198809727178,NA,NA,0.0518198809727178,0.0213304845816606,0,64633.3838134937,0.0008871428938,65481090.2533626,1e-04,"2_133_9",2,133,9,1461,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.204206172055692
"661","(Intercept)",301985.989078256,47411800.2852862,0.164141016689787,301985.989078256,0.0914502005085925,47411800.2852862,0.164141016689787,301985.989078256,0.0914502005085925,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"662","trend",0.072088628926689,20170715.2403112,0.0698315965009315,128475.89325039,0.0389062626187734,20170715.2403112,0.0698315965009315,128475.89325039,0.0389062626187734,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"663","season",0.298487260560051,109272.576550811,0.000378304803939895,696.003672298158,0.000210770292955178,109272.576550811,0.000378304803939895,696.003672298158,0.000210770292955178,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"664","holiday",0.991145511717084,6897927.00801586,0.0238808217645142,275917.080320634,0.0835557715643844,6897927.00801586,0.0238808217645142,275917.080320634,0.0835557715643844,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"665","competitor_sales_B",0.174377523335347,151924137.917314,0.525965736534292,967669.668263146,0.293038711692733,151924137.917314,0.525965736534292,967669.668263146,0.293038711692733,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"666","events",0.972887938598228,1238300.56887562,0.00428703219704281,1238300.56887562,0.374993673246986,1238300.56887562,0.00428703219704281,1238300.56887562,0.374993673246986,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"667","tv_S",287243.61963506,11606839.2576684,0.0401832114546359,73928.9124692253,0.0223878395462276,11606839.2576684,0.0401832114546359,73928.9124692253,0.0223878395462276,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,2591412.14666667,16505.80985138,25650.5412620167,9144.73141063665,93100.1767927722,0.206047362680601,0.207351972504859,5.64044888624402,4.4789630520943,0.223265963208251,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.329208265808709
"668","ooh_S",404054.819742115,36320515.6619667,0.125742670212476,231340.86408896,0.070056787970001,36320515.6619667,0.125742670212476,231340.86408896,0.070056787970001,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,8239693.86666667,52482.1265392781,257501.800868359,205019.674329081,242852.049839589,0.655151359349006,0.648852835618168,4.62732868985094,4.40799333685196,0.226860597006747,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.941336620758521
"669","print_S",385718.414655577,3478432.02770425,0.0120424317591434,22155.6180108551,0.0067093699137129,3478432.02770425,0.0120424317591434,22155.6180108551,0.0067093699137129,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,601634.977777778,3832.06992215145,8196.14645776905,4364.0765356176,10639.36600011,0.0478369682055284,0.0621409262381256,2.77640184449888,5.7816319798299,0.172961545025462,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.251216828253455
"670","facebook_S",51977.8196834928,972215.041692545,0.00336583644629167,6192.45249485698,0.00187525594820843,972215.041692545,0.00336583644629167,6192.45249485698,0.00187525594820843,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,334078.021992166,2127.88549039596,3250.43312662748,1122.54763623151,2860.54884217718,0.0265630827769259,0.017368269010933,1.34431521578019,2.91014367211304,0.343625646246497,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.100290067175034
"671","search_S",126376.555267104,3598505.5766071,0.0124581298401247,22920.4176853956,0.00694097365069126,3598505.5766071,0.0124581298401247,22920.4176853956,0.00694097365069126,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,809960,5158.98089171975,8532.9784297031,3373.99753798336,16471.4663371229,0.0644012269879381,0.0642859966279146,3.19277521720614,4.44281887575572,0.225082324525305,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.13185152128141
"672","newsletter",187906.366282136,5119313.83800761,0.0177232117968202,32607.0945096026,0.00987438304673485,5119313.83800761,0.0177232117968202,32607.0945096026,0.00987438304673485,TRUE,1,0.947403646457886,NA,NA,0.0513571031936561,NA,NA,0.0513571031936561,0.018180607844815,0,39812.5317954259,0.0005080512468,65481090.2533626,1e-04,"2_142_9",2,142,9,1560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.198483087993311
"673","(Intercept)",399225.728525121,62678439.378444,0.216994560472318,399225.728525121,0.121148841301315,62678439.378444,0.216994560472318,399225.728525121,0.121148841301315,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"674","trend",0.0111378757194537,3116426.58299888,0.0107891584941832,19849.8508471266,0.00602362587956803,3116426.58299888,0.0107891584941832,19849.8508471266,0.00602362587956803,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"675","season",0.309918656389583,113457.472326668,0.000392793033521071,722.659059405531,0.000219297759255938,113457.472326668,0.000392793033521071,722.659059405531,0.000219297759255938,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"676","holiday",0.971691971801845,6762539.11915747,0.0234121049979924,270501.564766299,0.0820862704983897,6762539.11915747,0.0234121049979924,270501.564766299,0.0820862704983897,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"677","competitor_sales_B",0.170841994933589,148843855.010173,0.515301708485834,948050.031911933,0.28769479183148,148843855.010173,0.515301708485834,948050.031911933,0.28769479183148,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"678","events",0.971065555788327,1235981.02355012,0.00427900186438945,1235981.02355012,0.375070187552023,1235981.02355012,0.00427900186438945,1235981.02355012,0.375070187552023,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"679","tv_S",302457.291780985,11707506.3157697,0.040531723706111,74570.1039220997,0.0226290067006856,11707506.3157697,0.040531723706111,74570.1039220997,0.0226290067006856,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,2591412.14666667,16505.80985138,23306.5300970102,6800.7202456302,99653.6007349308,0.206047362680601,0.19253138681665,6.03748629314295,4.51780946185231,0.221346209583172,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.286752643593587
"680","ooh_S",480594.83031568,40392628.7772348,0.13984044297778,257277.890300859,0.0780734208126935,40392628.7772348,0.13984044297778,257277.890300859,0.0780734208126935,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,8239693.86666667,52482.1265392781,247018.499686444,194536.373147166,268671.248358795,0.655151359349006,0.664261767271138,5.11929043419608,4.90220018253852,0.203990037690009,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.944685850580391
"681","print_S",292441.946967742,3682135.09852168,0.0127476576511283,23453.0897995011,0.00711706298249379,3682135.09852168,0.0127476576511283,23453.0897995011,0.00711706298249379,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,601634.977777778,3832.06992215145,4814.43259207767,982.362669926218,8378.77290874366,0.0478369682055284,0.060553166305769,2.18648748038489,6.12021447310486,0.163392966765213,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.0344767136761483
"682","facebook_S",81628.3789400412,1366461.84118549,0.00473073020915409,8703.57860627698,0.00264118364119667,1366461.84118549,0.00473073020915409,8703.57860627698,0.00264118364119667,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,334078.021992166,2127.88549039596,3962.6300096285,1834.74451923253,4079.62289946292,0.0265630827769259,0.0224716336869368,1.91721919148186,4.09024764046744,0.244483974541385,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.184631700063882
"683","search_S",153544.224865468,3659567.89876313,0.0126695293562751,23309.3496736505,0.00707344367529222,3659567.89876313,0.0126695293562751,23309.3496736505,0.00707344367529222,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,809960,5158.98089171975,6320.24889345052,1161.26800173077,19467.0501564867,0.0644012269879381,0.0601820459195063,3.77342939721518,4.51820818159307,0.221326676374485,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.045169343529006
"684","newsletter",236823.294656894,5288976.48187469,0.0183105887513135,33687.7482921955,0.0102228673656063,5288976.48187469,0.0183105887513135,33687.7482921955,0.0102228673656063,TRUE,1,0.949801623406319,NA,NA,0.0501727074710571,NA,NA,0.0501727074710571,0.0214924236588452,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_143_8",2,143,8,1570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.194694531677262
"685","(Intercept)",315916.122217414,49598831.188134,0.171712580599307,315916.122217414,0.0957163699463054,49598831.188134,0.171712580599307,315916.122217414,0.0957163699463054,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"686","trend",0.0619791513201612,17342038.9696479,0.0600386378670229,110458.846940432,0.0334668575423846,17342038.9696479,0.0600386378670229,110458.846940432,0.0334668575423846,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"687","season",0.311345213579112,113979.717662715,0.000394601061900175,725.985462819843,0.000219959312766828,113979.717662715,0.000394601061900175,725.985462819843,0.000219959312766828,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"688","holiday",0.966882175731753,6729065.10164671,0.023296216986277,269162.604065868,0.0815509737383685,6729065.10164671,0.023296216986277,269162.604065868,0.0815509737383685,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"689","competitor_sales_B",0.171900188638773,149765792.444166,0.518493482407711,953922.244867296,0.289019673478048,149765792.444166,0.518493482407711,953922.244867296,0.289019673478048,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"690","events",0.976076587880924,1242359.11052677,0.00430108298500888,1242359.11052677,0.376410369292601,1242359.11052677,0.00430108298500888,1242359.11052677,0.376410369292601,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"691","tv_S",301267.773279775,11661462.4750553,0.040372318604814,74276.8310513079,0.022504418544532,11661462.4750553,0.040372318604814,74276.8310513079,0.022504418544532,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,2591412.14666667,16505.80985138,23306.5300970102,6800.7202456302,99261.6782883321,0.206047362680601,0.19434776041139,6.01374177832497,4.50004160475032,0.222220167685646,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.286752643593587
"692","ooh_S",473224.342149313,39773160.2069726,0.137695824964577,253332.23061766,0.0767546820178906,39773160.2069726,0.137695824964577,253332.23061766,0.0767546820178906,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,8239693.86666667,52482.1265392781,247018.499686444,194536.373147166,264550.858101224,0.655151359349006,0.662852075993313,5.0407800816385,4.82701916485918,0.207167190733367,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.944685850580392
"693","print_S",292109.848132295,3677953.64373771,0.0127331813343601,23426.4563295396,0.00709775539415499,3677953.64373771,0.0127331813343601,23426.4563295396,0.00709775539415499,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,601634.977777778,3832.06992215145,4814.43259207767,982.362669926218,8369.25792378913,0.0478369682055284,0.0612960900132678,2.18400449203974,6.11326432070613,0.163578727753177,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.0344767136761483
"694","facebook_S",69653.4811846929,1291924.92792278,0.00447268127090999,8228.82119696036,0.0024931709353162,1291924.92792278,0.00447268127090999,8228.82119696036,0.0024931709353162,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,334078.021992166,2127.88549039596,3651.79166058857,1523.90617019261,3912.34260337125,0.0265630827769259,0.0215309800892059,1.83860579952694,3.86713534826026,0.25858934584482,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.151805812888122
"695","search_S",150984.931621207,3598569.78953156,0.0124583521471167,22920.8266849144,0.00694455955919391,3598569.78953156,0.0124583521471167,22920.8266849144,0.00694455955919391,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,809960,5158.98089171975,6320.24889345052,1161.26800173077,19142.5710691433,0.0644012269879381,0.0599730934928234,3.71053343110215,4.44289815488612,0.225078308153483,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.045169343529006
"696","newsletter",234384.533591852,4052837.42499635,0.0140310397709949,25814.2511146265,0.00782121023843781,4052837.42499635,0.0140310397709949,25814.2511146265,0.00782121023843781,TRUE,1,0.949938458427815,NA,NA,0.0501042782814983,NA,NA,0.0501042782814983,0.0205489686758122,0,43924.139099949,0.0005708482847,65481090.2533626,1e-04,"2_149_2",2,149,2,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.136148623431363
"697","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"698","trend",0.148806905411582,41636826.2170914,0.144097903089414,265202.714758544,0.0784326793987941,41636826.2170914,0.144097903089414,265202.714758544,0.0784326793987941,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"699","season",0.220662082908487,80781.7201351809,0.000279571656560537,514.533249268668,0.000152171222744277,80781.7201351809,0.000279571656560537,514.533249268668,0.000152171222744277,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"700","holiday",1,6959550.26428534,0.0240858079407895,278382.010571414,0.0823304052728818,6959550.26428534,0.0240858079407895,278382.010571414,0.0823304052728818,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"701","competitor_sales_B",0.223040788793843,194321371.870485,0.672512887173445,1237715.744398,0.366049654716365,194321371.870485,0.672512887173445,1237715.744398,0.366049654716365,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"702","events",1.0332792918388,1315167.22957317,0.00455156785979077,1315167.22957317,0.388955632550097,1315167.22957317,0.00455156785979077,1315167.22957317,0.388955632550097,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"703","tv_S",252252.293711238,10149262.0350195,0.0351248524449488,64644.981114774,0.0191185036817306,10149262.0350195,0.0351248524449488,64644.981114774,0.0191185036817306,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,2591412.14666667,16505.80985138,17953.1056503066,1447.29579892652,115990.176760094,0.206047362680601,0.251537210852274,7.02723330781595,3.91649859636358,0.255330105551037,2,FALSE,4.30305159952533,0.0799455236127818,3.55658697545373,5.05321324663636,0.0391517266171233
"704","ooh_S",307233.64078731,23118594.5818096,0.0800094844944155,147252.194788596,0.0435492683215478,23118594.5818096,0.0800094844944155,147252.194788596,0.0435492683215478,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,8239693.86666667,52482.1265392781,243157.432909324,190675.306370046,154478.611753497,0.655151359349006,0.572966465923126,2.94345183665307,2.80575892210449,0.356409808455653,2,FALSE,3.41418842391279,0.180387574399051,1.72330512445031,5.10026446676635,0.935694103476962
"705","print_S",305918.039797281,4909427.59139911,0.0169906855436433,31270.2394356631,0.00924805263254523,4909427.59139911,0.0169906855436433,31270.2394356631,0.00924805263254523,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,601634.977777778,3832.06992215145,4055.21211563085,223.142193479402,29594.409985973,0.0478369682055284,0.121674237886534,7.72282619763831,8.16014323092178,0.122546868566061,2,FALSE,7.26491843864527,0.12616932775713,6.08769182688593,8.44965434843207,0.0268399211339646
"706","facebook_S",78915.001612895,1826535.30936522,0.00632132494023431,11633.9828621988,0.00344070553271932,1826535.30936522,0.00632132494023431,11633.9828621988,0.00344070553271932,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,334078.021992166,2127.88549039596,8709.93875067205,6582.05326027609,8257.81275131556,0.0265630827769259,0.0452684732796969,3.88075993214227,5.4673914149553,0.182902580792851,2,FALSE,5.36698055268719,0.401368408695007,1.596053731005,9.10990163304906,0.588174558811886
"707","search_S",8705.75953844868,345129.25476173,0.00119443306381414,2198.2755080365,0.000650131497745134,345129.25476173,0.00119443306381414,2198.2755080365,0.000650131497745134,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,809960,5158.98089171975,5871.65143679466,712.670545074914,2331.55974229992,0.0644012269879381,0.00855361205836899,0.451941922491343,0.42610654200421,2.34683090124939,2,FALSE,1.68310442024383,0.328178466282989,0,4.75392267533544,0.0556409278164993
"708","newsletter",210874.296299201,4285529.60671193,0.0148314817929446,27296.366921732,0.00807279517282951,4285529.60671193,0.0148314817929446,27296.366921732,0.00807279517282951,TRUE,1,0.956354220796362,NA,NA,0.046634389956134,NA,NA,0.046634389956134,0.13320838230094,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_150_1",2,150,1,1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.101021122795306
"709","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.956358727128,NA,NA,0.0466319824443957,NA,NA,0.0466319824443957,0.133442992901647,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_155_6",2,155,6,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"710","trend",0.148973930459737,41683560.5597262,0.144259796718199,265500.38573074,0.0785245871266187,41683560.5597262,0.144259796718199,265500.38573074,0.0785245871266187,TRUE,1,0.956358727128,NA,NA,0.0466319824443957,NA,NA,0.0466319824443957,0.133442992901647,0,12353.3060728176,8.866342333e-05,65481090.2533626,1e-04,"2_155_6",2,155,6,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
